,date,text,latitude,longitude,geometry,label,score
102495,2013-02-20 19:40:09,@DavidGlennShow it's an NCAA violation to steer athletes to fake classes that committed fraud by changing grades and forging signatures,33.98179699,-78.41488209,POINT (-78.41488209 33.98179699),isPolitical,0.9923650026321411
102590,2013-02-20 19:42:47,I just ousted Amy A. as the mayor of Hollywood Tans on @foursquare!,35.594134,-80.871519,POINT (-80.871519 35.594134),isPolitical,0.5777300000190735
102769,2013-02-20 19:47:42,"Dozens charged in NC, GA poaching operation: A Wind Advisory is in effect until noon for Mitchell, Yancey and Mc...",35.7719,-78.6389,POINT (-78.6389 35.7719),isPolitical,0.5011633038520813
102972,2013-02-20 19:53:14,"@Peej_Jones Tonight is our annual pillaging of Thirsty Monk in Asheville. Thus, your answer is: ""A pint each, left to right.""",35.55092922,-82.47324567,POINT (-82.47324567 35.55092922),isPolitical,0.9479056000709534
103334,2013-10-13 11:26:15,Only in USA can U have $17 trillion immediate debt with $128 Trillion in unfunded social prog's think everything is right as rain @cspanwj,35.01994715,-80.82755,POINT (-80.82755 35.01994715),isPolitical,0.9559436440467834
103454,2013-10-13 11:45:56,This is a message from Troop 40 backpackers.  We are either at camp or just checking in.  God bless!,36.42849,-76.68423,POINT (-76.68423 36.42849),isPolitical,0.9270215630531311
103500,2013-10-13 11:50:32,Congratulations to Mr. Harold Lazier our 2013 Driver of the Year!,35.72254424,-79.8271137,POINT (-79.8271137 35.72254424),isPolitical,0.8340004086494446
103505,2013-10-13 11:51:26,@atalknut &lt;--BS @NancyPelosi and  @SenatorReid  used procedural tricks to get #Obamacare  passed in the first place.,35.14329744,-80.62762731,POINT (-80.62762731 35.14329744),isPolitical,0.9983470439910889
103563,2013-10-13 11:58:52,With the kind of debt politicians have put us in buying votes it's the economy that will fail first - forget the politics then  @cspanwj,35.02006051,-80.82768032,POINT (-80.82768032 35.02006051),isPolitical,0.9936981797218323
103645,2013-02-24 11:19:02,"Governors join White House to fight automatic cuts: With the deadline for action less than a week away,...",35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9969237446784973
103662,2013-02-24 11:22:16,@ladytmil @LadyShaunte @maineedition @EBONYFORD @BrittneyWright @LEXI_23. Thank you.  Love u Sis!!,35.73355937,-81.67115007,POINT (-81.67115007 35.73355937),isPolitical,0.7990645170211792
103732,2013-02-24 11:42:29,"I just ousted Karen M. as the mayor of Waco, NC on @foursquare!",35.36168609,-81.4285183,POINT (-81.4285183 35.36168609),isPolitical,0.9830588102340698
103766,2013-02-24 11:51:54,@enterblisstonia Humans are extraordinary animals. Our ability to deny reality knows no bounds. Straighten your parents out @anarchistrev,35.77834991,-78.52955695,POINT (-78.52955695 35.77834991),isPolitical,0.9698411226272583
103772,2013-02-24 11:53:07,"@enterblisstonia If your parent's queer theory is true, I take affront that you are more gay than me. @anarchistrev",35.77858284,-78.52914954,POINT (-78.52914954 35.77858284),isPolitical,0.7631641626358032
103898,2013-12-08 11:33:00,"On the road for Hickory, NC looking forward to presenting our ministry of Church Planting in the United Kingdom  preaching the word of God!",36.24008611,-80.29131289,POINT (-80.29131289 36.24008611),isPolitical,0.9891729354858398
104013,2013-04-19 21:01:04,Staff more people @USAirways !,36.10405964,-79.93671563,POINT (-79.93671563 36.10405964),isPolitical,0.8000687956809998
104086,2013-04-19 21:02:36,"@AnneBayefsky @un and gun regulated Boston is locked down, scared, and sketchy answers. Sound like History that use to be taught?",35.74707523,-79.16436985,POINT (-79.16436985 35.74707523),isPolitical,0.9959086179733276
104103,2013-04-19 21:02:53,"""@ExtraGrumpyCat: U.S. Border Patrol: Putting the panic in Hispanic."" HAHAHA LOLOL",35.06288633,-80.76161114,POINT (-80.76161114 35.06288633),isPolitical,0.8785108327865601
104214,2013-04-19 21:04:54,BELIEVE EVERYTHING YOU READ/SEE/WATCH ON THE INTERNET. Scientists have proven that it is incapable of delivering false information.,35.82359888,-79.98333571,POINT (-79.98333571 35.82359888),isPolitical,0.9435904622077942
104221,2013-04-19 21:05:04,Tried to explain the existence/niche of Hooters in American culture to a Belgian visitor yesterday. Antics ensued. He left still perplexed.,35.8622067,-78.8393439,POINT (-78.8393439 35.8622067),isPolitical,0.6387975811958313
104543,2013-04-19 21:10:50,?@jimmoriarty: Please help us restore water quality funding in the United States.   @surfrider?,35.58455721,-82.55383485,POINT (-82.55383485 35.58455721),isPolitical,0.997517466545105
104608,2013-04-19 21:11:59,"Please help me raise money for my first Mission Trip To Zimbabwe, Africa.  Click to Donate:",35.15254988,-78.22602114,POINT (-78.22602114 35.15254988),isPolitical,0.9764401316642761
104770,2013-04-19 21:15:01,If I was in Washington I would be in jail.,36.15164416,-81.18950843,POINT (-81.18950843 36.15164416),isPolitical,0.9442433714866638
104959,2013-04-19 21:18:03,Does Hampton have a Law School?,35.84016745,-78.67631705,POINT (-78.67631705 35.84016745),isPolitical,0.8383224010467529
104961,2013-04-19 21:18:05,Young democrats of Cumberland County pre convention reception Andre (@ Marquis Market),35.05223083,-78.8775177,POINT (-78.8775177 35.05223083),isPolitical,0.6398208737373352
104971,2013-04-19 21:18:11,"@brooklynjoker90 See, that's how I have always interpreted it. The people saying this isn't terrorism are going by the political definition",35.209793,-81.10674,POINT (-81.10674 35.209793),isPolitical,0.8985419273376465
105105,2013-04-19 21:20:34,@mkhammer @nbcnightlynews IED in Americam so unreal. I had to deal with that in Afghan 2010~2011. Now here.,35.0720097,-78.9597862,POINT (-78.9597862 35.0720097),isPolitical,0.643389880657196
105207,2013-04-19 21:22:47,FAA approves resumption of Boeing 787 flights: Federal officials intend to lift the order grounding the...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9707092046737671
105209,2013-04-19 21:22:48,Crutchfield relieved by how Wells Fargos entry to Charlotte has gone: Former First Union CEO Ed Crutchfield...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.8684177398681641
105536,2013-04-19 21:28:47,@lilduval run for your life. According to CNN'S JOHN KING they are a potential terrorist.,35.238922,-80.8615782,POINT (-80.8615782 35.238922),isPolitical,0.9954752326011658
105572,2013-04-19 21:29:31,Can anyone read theses days can anyone tell me when I agreed or condone the issuse at moco or defend the action I don't think I did,35.05888124,-79.01768519,POINT (-79.01768519 35.05888124),isPolitical,0.5897313952445984
105620,2013-04-19 21:30:22,"Dzhokhar Tsarnaev, 

I have bad news for you. We never lose at Hide and Seek, just ask Bin Laden and Saddam. Good Luck.

Sincerely, 
America",35.08281449,-80.48885833,POINT (-80.48885833 35.08281449),isPolitical,0.9964330196380615
105925,2013-04-19 21:37:21,"Wow, even a tragedy such as the Boston marathon can be turned into some partisan issue. When will we learn to stop?",36.2155945,-81.68662006,POINT (-81.68662006 36.2155945),isPolitical,0.9961931705474854
105977,2013-04-19 21:38:32,Crutchfield relieved by how Wells Fargos entry to Charlotte has gone: Former First Union CEO Ed Crutchfield...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.868417501449585
105978,2013-04-19 21:38:32,DeCock: Lawsuit heralds change in college sports: While the NCAA pushes incremental reforms that will preserve...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9950887560844421
105982,2013-04-19 21:38:33,Volunteers making a difference in CMS schools: Volunteers have stepped up to organize a silent auction to benefit...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.8114393949508667
106210,2013-04-19 21:42:50,@ScottRMiller92 thanks man hope everyone in boston is safe!,35.9853216,-80.0027585,POINT (-80.0027585 35.9853216),isPolitical,0.8490003347396851
106375,2013-04-19 21:46:08,"""@cayleebrooke14: ?@GodPosts: Never take your eyes off God. He never takes something away without giving back something two times greater.?""",34.4690844,-79.0177148,POINT (-79.0177148 34.4690844),isPolitical,0.7486797571182251
106383,2013-04-19 21:46:18,Trust must be earned and the government has not earned shit.,36.0747841,-79.4544555,POINT (-79.4544555 36.0747841),isPolitical,0.9722690582275391
106453,2013-04-19 21:47:40,Obummer probably gave him money ?@TheFriddle: #BostonMarathon bomber Dzhokhar Tsarnaev appears to be an #Obama fan -,35.24873984,-78.37981469,POINT (-78.37981469 35.24873984),isPolitical,0.7953755259513855
106491,2013-04-19 21:48:32,"I honestly don't post political opinions, so when I do I can assure you I have thought long  hard about them and will defend them.",35.07906549,-78.97704745,POINT (-78.97704745 35.07906549),isPolitical,0.7192721366882324
106504,2013-04-19 21:48:45,Please help me raise money for my first Mission Trip To Zimbabwe. Click to Donate:  Thanks!!!,35.24941837,-78.37954503,POINT (-78.37954503 35.24941837),isPolitical,0.5167787075042725
106569,2013-04-19 21:50:04,@HannnnahJackson everything from killings to gas prices.,34.97551548,-80.71661139,POINT (-80.71661139 34.97551548),isPolitical,0.9416079521179199
106632,2013-04-19 21:51:41,"America, Americans we have to stop being so judgemental and talking about people.. you never know how it mentally affects them.. #GivePeace",35.7230593,-78.6592392,POINT (-78.6592392 35.7230593),isPolitical,0.8055012226104736
106701,2013-04-19 21:53:30,"@thehiredmind @chuckwoolery I apologize for forgetting that only recent history matters. Heck, history in its entirety is pretty worthless!",36.43778063,-77.22884436,POINT (-77.22884436 36.43778063),isPolitical,0.969025194644928
106808,2013-04-19 21:55:40,Great meeting with Senator @EarlineWParmon before Town Hall at 6pm.,36.09009009,-80.24688345,POINT (-80.24688345 36.09009009),isPolitical,0.9957305788993835
107052,2013-01-07 14:07:38,"I am not an advocate of universalism nor pluralism.  However, if we can not work together then we will continue to be ineffective.",34.92958424,-78.89776654,POINT (-78.89776654 34.92958424),isPolitical,0.9705343842506409
107055,2013-01-07 14:07:44,I just ousted @ideevourthegame as the mayor of Nash Central High School on @foursquare!,35.95581392,-77.89832328,POINT (-77.89832328 35.95581392),isPolitical,0.9861838221549988
107699,2013-01-10 15:12:32,Preparation starts at 12 noon at the Nussbaum Center on Elm-Eugen @ The Nussbaum Center for Entrepreneurship,36.04987662,-79.79084429,POINT (-79.79084429 36.04987662),isPolitical,0.9081166982650757
107896,2013-01-10 15:17:54,"But on a brighter note, I get to see my woman Kerry Washington when Scandal comes back on tonight!",36.01296488,-80.47425818,POINT (-80.47425818 36.01296488),isPolitical,0.9941761493682861
107945,2013-01-10 15:19:05,"Agitated at the fault line, still agree to disagree.",36.0725605,-79.81930975,POINT (-79.81930975 36.0725605),isPolitical,0.9673846364021301
107980,2013-01-10 15:19:55,"The reason im going to be a lawyer is to lie, cheat, and steal to prove people innocent from this fucked up government that lies to me.",36.13786423,-81.1491334,POINT (-81.1491334 36.13786423),isPolitical,0.9939364790916443
107987,2013-01-10 15:20:05,@awesomeseminars thank you for speaking at Almog Kibbutz to our birthright groups this last week! Very interesting!,35.87831747,-78.79126637,POINT (-78.79126637 35.87831747),isPolitical,0.9919902682304382
108074,2013-01-10 15:22:13,@TheAceTJShow you guys should take a trip to NC State where there is an entire tunnel for people to paint. It's called the freedom tunnel.,35.14468987,-80.95082104,POINT (-80.95082104 35.14468987),isPolitical,0.5015186667442322
108194,2013-01-10 15:25:28,"@TheAceTJShow google the free expression tunnel at NC State. An entire tunnel for people to paint, not just a rock.",35.14468987,-80.95082104,POINT (-80.95082104 35.14468987),isPolitical,0.6460158228874207
108229,2013-01-10 15:26:16,RT @BreitbartNews: Illinois Swears in Three Legislators Facing Criminal Charges: Illinois? newest (cont),35.2302741,-80.8479574,POINT (-80.8479574 35.2302741),isPolitical,0.9957160353660583
108380,2013-01-10 15:29:55,I just ousted @averagemo as the mayor of Winston Salem Bone And Joint on @foursquare!,36.07266,-80.31424753,POINT (-80.31424753 36.07266),isPolitical,0.9207587242126465
108450,2013-01-10 15:31:40,"Vzla no se preocupen nuestro presidente esta d reposo medico y cuando se reincorpore, el seguro social debe validarlo",35.6075323,-78.8121448,POINT (-78.8121448 35.6075323),isPolitical,0.9367263317108154
108460,2013-01-10 15:31:51,I just ousted @baggerbone as the mayor of Wells Fargo on @foursquare!,35.09883485,-80.77729141,POINT (-80.77729141 35.09883485),isPolitical,0.9963783621788025
108523,2013-01-10 15:33:10,ROMNEY RYAN 2012,35.74301025,-78.74707949,POINT (-78.74707949 35.74301025),isPolitical,0.8625035881996155
109158,2013-01-10 15:47:11,"In case you aren't paying attention we have a radical leftist in the White House. 

We either stand and fight or lose our country forever.",35.15084361,-80.83742755,POINT (-80.83742755 35.15084361),isPolitical,0.9983458518981934
109163,2013-01-10 15:47:18,"@kmichelle 6 Keys to a great relationship: friendship, freedom, honesty, trust, understanding, and communication.",36.33532538,-77.2050019,POINT (-77.2050019 36.33532538),isPolitical,0.9819576740264893
109451,2013-01-10 15:52:42,@BishopJakes Thank you for all of your words of wisdom that have shifted my life in the right direction.,35.1503172,-80.8384005,POINT (-80.8384005 35.1503172),isPolitical,0.9400699734687805
109642,2013-01-10 15:56:21,I sure do love global warming!,35.1998983,-80.8331226,POINT (-80.8331226 35.1998983),isPolitical,0.5423779487609863
109891,2013-12-23 23:02:00,Soooo...is it true that @SenFeinstein's husband stands to make billions off selling USPS property?!  Where is the outrage #msm??!,35.0884728,-80.84486919,POINT (-80.84486919 35.0884728),isPolitical,0.9775431752204895
109917,2013-12-23 23:03:00,@CriticalMAS @robbwolf: Hey folks! @DavidPerlmutter will be on @DrOz tomorrow! Spread the word.,35.5666755,-77.33801577,POINT (-77.33801577 35.5666755),isPolitical,0.9819473028182983
109931,2013-12-23 23:03:00,I don't think anybody gives a shit about signing up for Obamacare besides obese smokers with diabetes. Most of them don't give a shit either,35.06045882,-79.00557999,POINT (-79.00557999 35.06045882),isPolitical,0.8629254698753357
109957,2013-12-23 23:05:00,@PaleoCraze @robbwolf: Hey folks! @DavidPerlmutter will be on @DrOz tomorrow! Spread the word.,35.56669034,-77.33801804,POINT (-77.33801804 35.56669034),isPolitical,0.9706539511680603
110137,2013-12-23 23:11:00,Its not called pillaging anymore. Its called a home invasion.,34.66995478,-77.36372337,POINT (-77.36372337 34.66995478),isPolitical,0.9815337061882019
110262,2013-12-23 23:17:00,Association brings on assimilation!,35.59921925,-76.82016771,POINT (-76.82016771 35.59921925),isPolitical,0.7378737926483154
110773,2013-12-23 23:36:00,Thankful for my best friend @yigitislegit  and her health today and wishing her a very speedy and loopy recovery ? ?,35.74627648,-78.7423621,POINT (-78.7423621 35.74627648),isPolitical,0.8054543137550354
110783,2013-12-23 23:36:00,?@WSJ: Burials of veterans climb to a record level; cemetery plots grow at the fastest rate since the Civil War.  ?,35.16962328,-80.85663538,POINT (-80.85663538 35.16962328),isPolitical,0.9679772257804871
111459,2013-03-24 16:00:08,#MentionSomebodyYouWantToMeet @TheRhatigan @TheGutmann  ?,36.19865311,-78.72338396,POINT (-78.72338396 36.19865311),isPolitical,0.8323789238929749
111770,2013-03-24 16:04:59,Congratulations to @UNCCharlotte's @abarrantt on his election for @CollegeDemsNC Political Director! So proud of you :-) #YDCD13,35.59540164,-82.54968113,POINT (-82.54968113 35.59540164),isPolitical,0.9855302572250366
111849,2013-03-24 16:06:31,"The stronger the test, the greater the reward, and the greater the satisfaction from passing the test. @MSAnational #ourstate",35.7739433,-78.64093934,POINT (-78.64093934 35.7739433),isPolitical,0.7423214316368103
111975,2013-03-24 16:08:58,Congratulations to @ChooseSam on his reelection to a third term as President of the @YDNC! I look forward to working together! #YDNC #NCPol,35.59573036,-82.54934792,POINT (-82.54934792 35.59573036),isPolitical,0.9920781254768372
112108,2013-03-24 16:11:06,I just ousted Jennifer M. as the mayor of Southern Oaks Apartments on @foursquare!,35.87905654,-78.86048372,POINT (-78.86048372 35.87905654),isPolitical,0.8707876205444336
112399,2013-03-24 16:16:09,Praying for Rodney Cook and his family!,36.3434265,-79.2411444,POINT (-79.2411444 36.3434265),isPolitical,0.948478102684021
112466,2013-03-24 16:17:32,@ydnc elections underway (@ Buncombe County Courthouse w/ @emilybrowns @deaganwilliams @toritaylor @iknowshayna),35.59593725,-82.54882336,POINT (-82.54882336 35.59593725),isPolitical,0.7304918766021729
112584,2013-03-24 16:19:33,?@Salon: Meet the right-wing non-lawyer who may get the Supreme Court to kill affirmative action AND voting rights,36.01045313,-78.95023546,POINT (-78.95023546 36.01045313),isPolitical,0.9973203539848328
112641,2013-03-24 16:20:36,Proposed bill could tighten rules on lottery advertising: North Carolinians rushed to convenience stores Saturday...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9955592155456543
112882,2013-03-24 16:25:31,"@Oprah my wife and I are trying to fund our adoption through @Indiegogo Can you RT the link:
",35.07758396,-80.99407199,POINT (-80.99407199 35.07758396),isPolitical,0.9798771739006042
112952,2013-03-24 16:26:55,@itsTeeAnnUhh prediction.,35.75053322,-78.6951904,POINT (-78.6951904 35.75053322),isPolitical,0.7939285635948181
112956,2013-03-24 16:26:57,200+ tickets remain for the Battle of PA at CONSOL today. Get-in for $83 here:,35.9038662,-78.4687875,POINT (-78.4687875 35.9038662),isPolitical,0.9355928897857666
113115,2013-03-24 16:30:07,Thanks to @smokienorful @Madamebuttrfly @BishopPMorton and @tashacobbs for allowing me and my @AE_Global_Media team to serve you with sound!,35.57372721,-77.42042707,POINT (-77.42042707 35.57372721),isPolitical,0.9847041368484497
113132,2013-03-24 16:30:22,I just became the mayor of Captain Bill's Waterfront Restaurant on @foursquare!,34.71994457,-76.71150751,POINT (-76.71150751 34.71994457),isPolitical,0.8714590072631836
113331,2013-03-24 16:33:54,I just ousted Danielle S. as the mayor of Jim Graham Building on @foursquare!,35.79373554,-78.71153995,POINT (-78.71153995 35.79373554),isPolitical,0.9748611450195312
114293,2013-03-24 16:48:43,To whomever taught their uneducated children to use biodegradable toilet paper much is obliged.,35.75001589,-80.1946895,POINT (-80.1946895 35.75001589),isPolitical,0.9875597357749939
114393,2013-03-24 16:50:09,Off to NYC for @NYAutoShow  surrounding activities!  Who's going to be in the city tonight?,35.21867143,-80.92686052,POINT (-80.92686052 35.21867143),isPolitical,0.9009585380554199
114442,2013-03-24 16:50:59,"Great day today at @ElevationUptown ! Can't wait to see everyone here next week! Fri, Sat, or Sunday!",35.22902717,-80.83997886,POINT (-80.83997886 35.22902717),isPolitical,0.7879998683929443
114503,2013-03-24 16:52:03,Letter carriers rally for their jobs: Letter carriers with the United States Post Office here in Charlotte and...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.6186124086380005
114550,2013-03-24 16:52:50,i will fight for mines.,35.5548089,-77.0217037,POINT (-77.0217037 35.5548089),isPolitical,0.8220047950744629
114560,2013-03-24 16:52:59,"With Wake County Justice Center nearly done, Phil Stouts retirement beckons: Phil Stout, director of Wake Cou...",35.7719,-78.6389,POINT (-78.6389 35.7719),isPolitical,0.9252752065658569
114562,2013-03-24 16:52:59,"With Wake County Justice Center nearly done, Phil Stouts retirement beckons",35.7719,-78.6389,POINT (-78.6389 35.7719),isPolitical,0.9156003594398499
114568,2013-03-24 16:53:03,@Conservative_VW blame that redneck groundhog here in North Carolina. Sir walter raleigh. I hate him. Think we'll on my dinner plate soon.,35.33490193,-80.61032852,POINT (-80.61032852 35.33490193),isPolitical,0.9873943328857422
114670,2013-03-24 16:54:35,@SSTRAUBS I like the mayor here.  OSU should win though.   Craft needs to be huge,35.1465218,-80.66434848,POINT (-80.66434848 35.1465218),isPolitical,0.7513211965560913
114691,2013-03-24 16:54:55,@BonnerGaylord @citycampral @emulsion @reidserozi @jhibbets @NancyMcFarlane @maryannbaldwin @alanfeuer Chicago is doing something like this!,35.84250783,-78.87095975,POINT (-78.87095975 35.84250783),isPolitical,0.9626917243003845
114732,2013-03-24 16:55:34,@BonnerGaylord @citycampral @emulsion @reidserozi @jhibbets @NancyMcFarlane @maryannbaldwin @alanfeuer brilliant article thanks!,35.84234089,-78.87125113,POINT (-78.87125113 35.84234089),isPolitical,0.7854757905006409
114972,2013-03-24 16:59:24,I just ousted @shawncosner as the mayor of The Shaft South End on @foursquare!,35.21583601,-80.85394423,POINT (-80.85394423 35.21583601),isPolitical,0.898557186126709
115071,2013-06-07 17:01:02,Why is this on the inside of our cabinet?,34.01096478,-77.90467663,POINT (-77.90467663 34.01096478),isPolitical,0.9875854253768921
115094,2013-06-07 17:01:28,"Happy Purge Day, America!",35.12526852,-80.87015455,POINT (-80.87015455 35.12526852),isPolitical,0.9915506839752197
115204,2013-06-07 17:03:44,@LiveLoveJocee @FemaIeProbIems it's like they get our lives ?,36.0311037,-75.66906221,POINT (-75.66906221 36.0311037),isPolitical,0.9501519203186035
115248,2013-06-07 17:04:35,@ChildcareNetwk One of our parents brought in two boxes of doughnuts for the teachers today to celebrate.,35.53420233,-82.43297087,POINT (-82.43297087 35.53420233),isPolitical,0.9232445359230042
115413,2013-06-07 17:07:15,"Weather Alert:LOUISBURG, NC - Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.6929028630256653
115416,2013-06-07 17:07:16,Weather Alert:SANFORD-LEE COUNTY - Flash Flood Watch -Read:,35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.8359553813934326
115417,2013-06-07 17:07:16,"Weather Alert:FAYETTEVILLE, NC - Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.56557697057724
115493,2013-06-07 17:08:31,"#ifthepurgewashappeninginreallife all the minorities, gays, muslims, ect would be dead. sad fact of life in america that it's built on hate.",35.47788378,-80.87511572,POINT (-80.87511572 35.47788378),isPolitical,0.9935024380683899
115870,2013-06-07 17:16:02,"In Depth: Elizabeth Hudson editor of Our State Magazine, on 80th anniversary: Our State Magazine is 80 years old...",35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9671896696090698
115874,2013-06-07 17:16:04,Obama defends gov't surveillance programs: President Barack Obama is defending his government's secret...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.997668445110321
115882,2013-06-07 17:16:10,"@AFPNC thanks @NCHouseGOP for passing bold tax relief and reform that taxes less, fair and simple #ncga @NCGOP",35.88998549,-78.65702961,POINT (-78.65702961 35.88998549),isPolitical,0.9975396394729614
116184,2013-06-07 17:21:31,@AmericanMLTDWN Congrats! Rightfully earned! #nomnomnom,36.00068539,-78.91008451,POINT (-78.91008451 36.00068539),isPolitical,0.9083703756332397
116240,2013-06-07 17:22:32,With the Gov. spying on us I've got hope to score one of those illusive .gov backlinks #seo lol. Some more #Gov injustice links worth more.,36.07723741,-79.82114614,POINT (-79.82114614 36.07723741),isPolitical,0.993605375289917
116278,2013-06-07 17:23:20,"@jimrudyjr it really is, the mountains in Virginia are gorgeous.",36.04108047,-79.51763174,POINT (-79.51763174 36.04108047),isPolitical,0.8984922766685486
116326,2013-06-07 17:24:08,@AMERICALISA that would be wonderful and getting to hear their stories about Elvis!,36.0591769,-79.4728634,POINT (-79.4728634 36.0591769),isPolitical,0.5908968448638916
116585,2013-06-07 17:28:01,everyone go watch the movie contagion because that could happen so easily that it is the cdc's best shot to show you their concerns.,35.90982735,-79.05531297,POINT (-79.05531297 35.90982735),isPolitical,0.9965997338294983
116665,2013-06-07 17:29:22,@theraveneffect may or May not be Deadpool. #FurtherResearchNeeded,36.09225695,-80.27540931,POINT (-80.27540931 36.09225695),isPolitical,0.5700343251228333
116860,2013-06-07 17:32:15,"Weather Alert:LOUISBURG, NC - Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.6929028630256653
116862,2013-06-07 17:32:16,Weather Alert:SANFORD-LEE COUNTY - Flash Flood Watch -Read:,35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.8359553813934326
116863,2013-06-07 17:32:16,"Weather Alert:FAYETTEVILLE, NC - Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.56557697057724
117050,2013-06-07 17:34:29,"To all the people with lives and don't sit around the whole summer, how was the purge?",35.56886388,-80.57173006,POINT (-80.57173006 35.56886388),isPolitical,0.8760496377944946
117074,2013-06-07 17:34:46,@Iwannaseeaufo @LeoRules1 This sums up what brunswick co. sheriffs are like all corrupt. They get everyone to snitch,36.0646258,-82.00155741,POINT (-82.00155741 36.0646258),isPolitical,0.9480783939361572
117095,2013-06-07 17:35:08,"""@CDCSTD: Talk w/ your partner about condom use. Take control of your health.  YOU are your best Advocate!",36.0937798,-80.2478694,POINT (-80.2478694 36.0937798),isPolitical,0.9974270462989807
117124,2013-06-07 17:35:47,"""@CDCSTD: Talk w/ your partner about condom use. Take control of your health.  ALWAYS ALWAYS #NoGloveNoLove period!",36.0937798,-80.2478694,POINT (-80.2478694 36.0937798),isPolitical,0.9930779337882996
117300,2013-06-07 17:39:05,Going to see the purge alone tonight.,35.32334157,-78.67900914,POINT (-78.67900914 35.32334157),isPolitical,0.9651497602462769
117762,2013-06-07 17:46:20,"One of the best kept secrets in @Harrisburg_NC! Tyler, @nrevans, Paul (@ The Que Stand BBQ  More)",35.32231821,-80.64270973,POINT (-80.64270973 35.32231821),isPolitical,0.5200062394142151
117931,2013-06-07 17:48:46,@benbartosik congrats!,35.08916562,-80.871183,POINT (-80.871183 35.08916562),isPolitical,0.6859914660453796
118493,2013-06-07 17:57:15,"Weather Alert:LOUISBURG, NC - Areal Flood Advisory, Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.6475956439971924
118496,2013-06-07 17:57:16,"Weather Alert:SANFORD-LEE COUNTY - Areal Flood Advisory, Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.8389544486999512
118497,2013-06-07 17:57:16,"Weather Alert:FAYETTEVILLE, NC - Areal Flood Advisory, Flash Flood Watch -Read:",35.625556,-78.328611,POINT (-78.328611 35.625556),isPolitical,0.5446708798408508
118741,2013-12-04 09:09:00,NCDOT's three-year Beltline rebuild will slow I-440 commuters starting Thursday,35.7719,-78.6389,POINT (-78.6389 35.7719),isPolitical,0.9107797741889954
118897,2013-12-04 09:31:00,@CauseWereGuys: Keep Calm and...  @EthanFritch Thursday.,35.7876883,-78.6698758,POINT (-78.6698758 35.7876883),isPolitical,0.6825839877128601
118968,2013-12-04 09:49:00,Today is not the day for two new workers for ups in Shelby .,35.20811596,-80.93729351,POINT (-80.93729351 35.20811596),isPolitical,0.9638611674308777
119055,2013-11-12 13:03:00,I miss Washington and my friends :(,35.10136457,-80.86271643,POINT (-80.86271643 35.10136457),isPolitical,0.874987006187439
119259,2013-11-12 13:17:00,@JoeNBC   Joe -  still waiting patiently to hear other than babble from your partisan blond side kick!  It is going to be a long wait.,35.42671528,-79.11105826,POINT (-79.11105826 35.42671528),isPolitical,0.6659026741981506
119458,2013-11-12 13:29:00,"Love that @dearjackhq had so many people to join the bone marrow registry!  Such an important cause, and there are never enough on it.",35.7809497,-78.67767547,POINT (-78.67767547 35.7809497),isPolitical,0.9943610429763794
119494,2013-11-12 13:32:00,@edeweysmith  We are praying for you in NC. They must hear what God has given you. There really is a warfare going on. #nwfshallprosper,35.48305978,-78.78404595,POINT (-78.78404595 35.48305978),isPolitical,0.8494970202445984
119608,2013-11-12 13:39:00,Actually if you examine PEW World-Wide data not everyone hates USA but Egyptians by far sure don't like Obama @cspanwj,35.01982181,-80.82754467,POINT (-80.82754467 35.01982181),isPolitical,0.9731341600418091
119662,2013-11-12 13:43:00,We will hear a lot more he is. President Obama majority of USA pretty upset with the black man - lots more racists deal with now @cspanwj,35.02015882,-80.82770809,POINT (-80.82770809 35.02015882),isPolitical,0.9906518459320068
119741,2013-11-12 13:48:00,Time for this bio lab. Ready to get this done!,36.21249884,-81.67941514,POINT (-81.67941514 36.21249884),isPolitical,0.7465781569480896
120237,2013-05-11 08:46:14,"Why is it our death row inmates get a peaceful, quick death, while people who've done great things for society have to die this way?",35.96248,-80.013324,POINT (-80.013324 35.96248),isPolitical,0.996575653553009
